update_id,algo,sample_id,token_pos,sop,entropy,aop_l2,aop_kl,f_avg_mean,f_ratio_mean,f_avg_abstract_algebra,f_ratio_abstract_algebra,f_avg_college_mathematics,f_ratio_college_mathematics,f_avg_high_school_physics,f_ratio_high_school_physics,f_avg_computer_security,f_ratio_computer_security,f_avg_international_law,f_ratio_international_law,f_avg_moral_disputes,f_ratio_moral_disputes,f_avg_high_school_us_history,f_ratio_high_school_us_history,f_avg_clinical_knowledge,f_ratio_clinical_knowledge,loss,target_token_id
16_113,sft,16,113,0.40234375,0.023681640625,0.0,0.002532958984375,-0.013154296875,0.0425,0.0059375,0.1,-0.0078125,0.06,-0.0178125,0.04,-0.03046875,0.02,-0.01765625,0.04,-0.01296875,0.04,-0.00125,0.02,-0.023203125,0.02,0.0025395068805664778,15
16_114,sft,16,114,0.2021484375,1.796875,0.36328125,0.7421875,0.0571484375,0.3025,0.25875,0.84,0.1428125,0.58,0.042109375,0.22,0.00484375,0.2,-0.0296875,0.14,0.01390625,0.16,-0.01234375,0.04,0.036796875,0.24,0.7420450448989868,14
16_115,sft,16,115,0.47265625,0.2216796875,0.0,0.0439453125,-0.020244140625000004,0.04,-0.00640625,0.08,-0.0175,0.06,-0.01984375,0.06,-0.0278125,0.0,-0.0296875,0.06,-0.024921875,0.02,-0.012109375,0.04,-0.023671875,0.0,0.04386773705482483,20
16_116,sft,16,116,0.2578125,0.83984375,0.0390625,0.19140625,-0.097568359375,0.0025,-0.1559375,0.0,-0.10828125,0.02,-0.08359375,0.0,-0.089140625,0.0,-0.12046875,0.0,-0.082109375,0.0,-0.053828125,0.0,-0.0871875,0.0,0.1910865753889084,283
16_117,sft,16,117,0.224609375,0.314453125,0.0078125,0.06201171875,-0.005712890625,0.0525,0.01578125,0.08,-0.00046875,0.08,-0.02265625,0.06,-0.017578125,0.02,-0.00703125,0.04,0.00328125,0.08,0.001796875,0.06,-0.018828125,0.0,0.06193310394883156,393
16_118,sft,16,118,0.1435546875,0.11865234375,1.96875,11.625,1.6522363281250003,1.0,2.3790625,1.0,2.18046875,1.0,1.65796875,1.0,1.582421875,1.0,1.1146875,1.0,1.5796875,1.0,1.245078125,1.0,1.478515625,1.0,11.641613960266113,2362
16_119,sft,16,119,5.875,4.875,0.6640625,1.625,-0.7616870117187501,0.14,-1.01578125,0.1,-0.5888671875,0.24,-0.753671875,0.14,-1.1534765625,0.08,-0.942890625,0.08,-0.6165625,0.16,-0.212578125,0.22,-0.80966796875,0.1,1.6260544061660767,17
16_120,sft,16,120,3.75,1.015625,0.09375,0.294921875,-0.256884765625,0.0025,-0.4609375,0.0,-0.32890625,0.0,-0.2140625,0.0,-0.253515625,0.0,-0.298125,0.0,-0.160390625,0.0,-0.101953125,0.02,-0.2371875,0.0,0.2949950695037842,20
16_121,sft,16,121,2.03125,0.2294921875,0.0,0.031982421875,0.010791015624999999,0.085,0.015625,0.06,0.015625,0.1,0.00359375,0.12,0.023515625,0.14,0.00984375,0.1,0.009296875,0.08,0.003984375,0.04,0.00484375,0.04,0.03208005428314209,15
16_122,sft,16,122,1.03125,0.2197265625,0.0,0.034912109375,-0.016865234375,0.025,-0.0315625,0.0,-0.024375,0.02,-0.01875,0.02,-0.01875,0.0,0.00140625,0.06,-0.0009375,0.02,-0.011875,0.04,-0.030078125,0.04,0.03483552113175392,15
16_123,sft,16,123,0.53125,0.609375,0.0078125,0.09716796875,0.011826171875,0.13,0.02234375,0.16,0.0053125,0.12,-0.0028125,0.12,0.035,0.22,0.02375,0.14,0.01140625,0.12,0.00203125,0.08,-0.002421875,0.08,0.09725196659564972,14
16_124,sft,16,124,0.314453125,0.06201171875,0.0,0.0084228515625,-0.0026660156250000004,0.035,0.01265625,0.1,-0.00265625,0.02,-0.011875,0.0,-0.01234375,0.02,-0.00328125,0.04,-0.002421875,0.04,0.00578125,0.04,-0.0071875,0.02,0.008424932137131691,20
16_125,sft,16,125,0.1611328125,1.671875,0.8046875,1.3046875,0.7503125000000002,0.5825,0.55890625,0.56,2.0834375,0.84,0.797578125,0.72,-0.623046875,0.18,-0.0846484375,0.3,0.835078125,0.64,0.496171875,0.64,1.9390234375,0.78,1.3043196201324463,28
16_126,sft,16,126,0.734375,0.8828125,0.02734375,0.1689453125,-0.010683593749999998,0.1825,-0.0684375,0.1,-0.0015625,0.2,-0.030625,0.18,-0.008046875,0.18,0.02421875,0.22,-0.0053125,0.24,0.035859375,0.2,-0.0315625,0.14,0.1693839281797409,20
16_127,sft,16,127,0.451171875,0.048828125,0.0,0.005218505859375,-0.00333984375,0.055,0.0109375,0.12,-0.0053125,0.06,-0.01453125,0.04,-0.004765625,0.06,-0.00296875,0.04,-0.00015625,0.04,-0.004375,0.06,-0.005546875,0.02,0.005208494141697884,15
16_128,sft,16,128,0.228515625,0.0390625,0.0,0.004791259765625,-0.004306640625,0.049999999999999996,0.00375,0.06,0.00875,0.12,-0.00828125,0.06,-0.008515625,0.04,-0.003125,0.06,-0.00625,0.02,-0.002578125,0.04,-0.018203125,0.0,0.004785275552421808,15
16_129,sft,16,129,0.1162109375,0.6171875,0.0078125,0.0986328125,-0.0030859375,0.0975,-0.02453125,0.1,-0.00640625,0.08,-0.043125,0.04,0.02046875,0.18,0.02734375,0.14,0.004140625,0.1,0.012109375,0.1,-0.0146875,0.04,0.098802350461483,2372
16_130,sft,16,130,0.107421875,2.375,0.72265625,1.4375,-0.6766064453125001,0.2125,-1.479140625,0.06,-0.8759375,0.16,-0.5796875,0.24,-0.8900390625,0.14,-0.9,0.1,-0.164609375,0.3,0.1590234375,0.48,-0.6824609375,0.22,1.436760663986206,20
16_131,sft,16,131,0.7734375,0.146484375,0.0,0.0162353515625,0.019326171875,0.1325,0.02015625,0.12,0.0178125,0.16,0.00390625,0.14,0.038125,0.14,0.0375,0.18,0.011875,0.16,0.022734375,0.1,0.0025,0.06,0.01618027500808239,15
16_132,sft,16,132,0.39453125,0.0244140625,0.0,0.0024566650390625,-0.0028613281249999997,0.0525,0.00328125,0.08,0.0065625,0.1,-0.00484375,0.06,-0.012421875,0.02,-0.00890625,0.06,0.008828125,0.06,-0.0015625,0.04,-0.013828125,0.0,0.002454246859997511,15
16_133,sft,16,133,0.1982421875,2.21875,0.357421875,0.76953125,0.4064355468750001,0.8899999999999999,0.6221875,0.96,0.52171875,0.92,0.4025,0.9,0.256953125,0.76,0.43046875,0.96,0.35734375,0.88,0.254609375,0.76,0.405703125,0.98,0.7681313157081604,198
16_134,sft,16,134,0.484375,2.140625,0.17578125,0.5234375,-0.18712890625000003,0.015000000000000001,-0.3378125,0.0,-0.2365625,0.0,-0.178359375,0.0,-0.223125,0.02,-0.1778125,0.0,-0.125390625,0.08,-0.048046875,0.02,-0.169921875,0.0,0.5226085186004639,33297
16_135,sft,16,135,0.50390625,1.984375,1.125,2.765625,0.054121093749999995,0.4825,0.12015625,0.5,0.16421875,0.6,0.03828125,0.52,0.007265625,0.44,0.04828125,0.58,-0.0015625,0.46,0.063984375,0.4,-0.00765625,0.36,2.761338233947754,668
16_136,sft,16,136,1.6328125,1.8046875,0.6328125,1.09375,-0.4955175781249999,0.0775,-0.72390625,0.04,-0.44515625,0.12,-0.3440625,0.08,-0.808984375,0.02,-0.709140625,0.0,-0.37890625,0.1,-0.111015625,0.24,-0.44296875,0.02,1.0923733711242676,615
16_137,sft,16,137,1.3671875,1.625,0.1953125,0.494140625,-0.008369140625,0.14,0.02234375,0.26,0.05828125,0.36,0.02734375,0.22,-0.090859375,0.02,-0.0325,0.04,0.016171875,0.16,-0.021640625,0.04,-0.04609375,0.02,0.49426424503326416,220
16_138,sft,16,138,0.9296875,0.38671875,0.01171875,0.09716796875,0.024287109374999998,0.13499999999999998,0.05,0.18,0.0359375,0.16,0.018125,0.12,0.041875,0.2,0.018125,0.18,0.0159375,0.14,0.0015625,0.04,0.012734375,0.06,0.0972800925374031,17
16_139,sft,16,139,0.51171875,1.671875,1.296875,5.59375,-0.42953125000000003,0.22999999999999998,-0.636875,0.12,-0.34359375,0.26,-0.26375,0.32,-0.690078125,0.18,-0.8021875,0.1,-0.2753125,0.34,-0.084765625,0.26,-0.3396875,0.26,5.588886260986328,37726
16_140,sft,16,140,3.046875,0.5234375,0.0234375,0.1240234375,-0.12049804687499999,0.0025,-0.1803125,0.0,-0.1365625,0.0,-0.120625,0.0,-0.1653125,0.0,-0.12546875,0.0,-0.076171875,0.02,-0.041796875,0.0,-0.117734375,0.0,0.12392687052488327,20
16_141,sft,16,141,1.5859375,0.0228271484375,0.0,0.0023345947265625,-0.011767578125,0.0375,-0.00296875,0.08,-0.00453125,0.08,-0.00828125,0.04,-0.022265625,0.02,-0.02765625,0.04,-0.019296875,0.0,0.001171875,0.04,-0.0103125,0.0,0.0023384150117635727,15
16_142,sft,16,142,0.796875,0.0036773681640625,0.0,0.000316619873046875,-0.004140625,0.0325,0.00890625,0.06,-0.00765625,0.04,-0.00765625,0.0,-0.0009375,0.04,-0.020625,0.02,-0.005859375,0.02,-0.005546875,0.04,0.00625,0.04,0.00031728477915748954,15
16_143,sft,16,143,0.3984375,0.921875,0.04296875,0.205078125,-0.070341796875,0.01,-0.11390625,0.0,-0.080625,0.02,-0.0484375,0.0,-0.0771875,0.0,-0.07921875,0.02,-0.054296875,0.04,-0.03703125,0.0,-0.07203125,0.0,0.2047201246023178,283
16_144,sft,16,144,0.30078125,0.53515625,0.0234375,0.1298828125,-0.0212109375,0.032499999999999994,-0.00671875,0.08,-0.0209375,0.04,-0.04171875,0.02,-0.02671875,0.02,-0.025625,0.02,-0.010546875,0.06,-0.00578125,0.02,-0.031640625,0.0,0.12999342381954193,393
16_145,sft,16,145,0.2158203125,0.80859375,0.38671875,0.59375,-0.12732421875,0.345,-0.238125,0.3,-0.06890625,0.44,-0.04265625,0.36,-0.37984375,0.2,-0.270625,0.24,0.0253125,0.42,0.062109375,0.44,-0.105859375,0.36,0.5945589542388916,2362
16_146,sft,16,146,0.404296875,1.09375,0.56640625,0.84765625,0.22419921875,0.565,0.28859375,0.62,0.3896875,0.6,0.256328125,0.66,0.1884375,0.52,-0.08859375,0.38,0.212421875,0.52,0.183515625,0.58,0.363203125,0.64,0.8457362651824951,17
16_147,sft,16,147,0.625,1.375,0.75,1.1640625,-0.3451416015625,0.0825,-0.60328125,0.0,-0.469375,0.06,-0.21171875,0.14,-0.423671875,0.12,-0.44484375,0.02,-0.27296875,0.1,-0.1508984375,0.06,-0.184375,0.16,1.1652977466583252,9
16_148,sft,16,148,0.89453125,0.059814453125,0.0,0.00799560546875,0.007597656250000001,0.07,0.0340625,0.12,0.02265625,0.1,-0.00234375,0.08,0.01328125,0.12,-0.0190625,0.02,0.0028125,0.04,0.0025,0.02,0.006875,0.06,0.00799786951392889,20
16_149,sft,16,149,0.451171875,0.023193359375,0.0,0.0027313232421875,-0.003935546875,0.05750000000000001,0.01453125,0.1,0.0121875,0.18,-0.01203125,0.02,-0.01171875,0.04,-0.00828125,0.08,0.000625,0.02,-0.010390625,0.02,-0.01640625,0.0,0.0027273620944470167,15
16_150,sft,16,150,0.2275390625,0.00141143798828125,0.0,0.00011110305786132812,-0.0011621093749999995,0.0375,0.00484375,0.02,0.004375,0.04,-0.0015625,0.06,0.004140625,0.02,-0.003125,0.04,-0.00484375,0.06,-0.00640625,0.06,-0.00671875,0.0,0.00011073929636040702,15
16_151,sft,16,151,0.11376953125,0.1396484375,0.0,0.0155029296875,-0.011650390624999998,0.05,-0.01734375,0.06,0.00140625,0.06,-0.018125,0.04,-0.0040625,0.06,-0.0228125,0.06,-0.00859375,0.06,-0.00671875,0.04,-0.016953125,0.02,0.015481063164770603,28
16_152,sft,16,152,0.064453125,0.072265625,0.0,0.0087890625,0.0017187499999999998,0.07,0.01140625,0.14,0.0084375,0.06,-0.00390625,0.08,0.00890625,0.1,-0.00484375,0.02,0.003828125,0.08,0.00390625,0.08,-0.013984375,0.0,0.008809038437902927,16
16_153,sft,16,153,0.03662109375,0.033447265625,0.0,0.003936767578125,-0.014023437500000001,0.0325,-0.00140625,0.08,-0.0046875,0.02,-0.03,0.04,-0.0234375,0.02,-0.0225,0.0,-0.00296875,0.04,-0.003125,0.04,-0.0240625,0.02,0.0039487495087087154,15
16_154,sft,16,154,0.020263671875,0.00390625,0.0,0.0003032684326171875,-0.008291015624999998,0.0425,0.01078125,0.14,-0.00828125,0.08,-0.01640625,0.06,-0.00890625,0.0,-0.013125,0.0,-0.008515625,0.04,-0.005859375,0.0,-0.016015625,0.02,0.00030310326837934554,15
16_155,sft,16,155,0.01031494140625,0.00445556640625,0.0,0.00040435791015625,-0.010634765625,0.027499999999999997,-0.00046875,0.08,-0.00515625,0.08,-0.008125,0.02,-0.021171875,0.02,-0.02125,0.0,-0.006875,0.02,-0.004375,0.0,-0.01765625,0.0,0.0004037995240651071,15
16_156,sft,16,156,0.005340576171875,0.31640625,0.0,0.042724609375,-0.004951171875,0.0525,0.02234375,0.14,0.00296875,0.06,-0.01515625,0.06,0.0071875,0.06,-0.020625,0.04,-0.005546875,0.02,-0.014921875,0.04,-0.015859375,0.0,0.04273815080523491,2372
16_157,sft,16,157,0.0240478515625,0.1904296875,0.0,0.0263671875,-0.007177734375,0.04000000000000001,0.00765625,0.06,-0.00484375,0.08,0.00265625,0.08,-0.015859375,0.02,-0.01546875,0.04,-0.00484375,0.02,-0.00578125,0.02,-0.0209375,0.0,0.026422709226608276,16
16_158,sft,16,158,0.025146484375,0.0089111328125,0.0,0.000873565673828125,-0.00341796875,0.049999999999999996,0.00828125,0.1,0.00546875,0.08,-0.01578125,0.06,0.002109375,0.04,-0.01484375,0.04,-0.00578125,0.02,0.003046875,0.06,-0.00984375,0.0,0.0008753282018005848,15
16_159,sft,16,159,0.0130615234375,0.002716064453125,0.0,0.0002040863037109375,-0.0014550781250000002,0.0375,0.01015625,0.06,0.00109375,0.06,-0.00625,0.04,-0.002421875,0.06,-0.00734375,0.0,0.000234375,0.04,-0.0025,0.04,-0.004609375,0.0,0.00020382710499688983,15
16_160,sft,16,160,0.006622314453125,0.00616455078125,0.0,0.00060272216796875,-0.013261718750000002,0.034999999999999996,0.00015625,0.08,-0.01515625,0.04,-0.0128125,0.02,-0.00859375,0.04,-0.02203125,0.06,-0.02203125,0.0,-0.012265625,0.04,-0.013359375,0.0,0.0006025406182743609,15
16_161,sft,16,161,0.0036163330078125,1.578125,0.169921875,0.453125,0.23136718749999996,0.7125,0.4321875,0.96,0.28515625,0.86,0.23234375,0.7,0.202578125,0.72,0.22609375,0.7,0.18953125,0.7,0.058828125,0.28,0.22421875,0.78,0.4538578391075134,198
16_162,sft,16,162,0.228515625,2.328125,0.875,1.6875,0.28750976562499997,0.6625000000000001,0.421875,0.94,0.295,0.72,0.245625,0.64,0.3553125,0.68,0.44109375,0.74,0.288125,0.66,0.070546875,0.36,0.1825,0.56,1.690496802330017,5836
16_163,sft,16,163,0.95703125,0.48828125,1.875,6.125,-0.540927734375,0.0975,-0.8853125,0.04,-0.50109375,0.14,-0.3771875,0.14,-0.8525,0.06,-0.780703125,0.02,-0.386796875,0.1,-0.113359375,0.22,-0.43046875,0.06,6.125014305114746,11494
16_164,sft,16,164,3.546875,1.15625,0.267578125,0.51953125,-0.1007421875,0.1175,-0.1775,0.04,-0.1075,0.12,-0.124375,0.06,-0.144375,0.16,-0.0796875,0.1,-0.04421875,0.26,-0.0190625,0.14,-0.10921875,0.06,0.5177017450332642,279
16_165,sft,16,165,2.03125,0.212890625,0.0,0.030517578125,-0.007529296875000001,0.0525,0.004375,0.06,-0.0053125,0.08,-0.01515625,0.06,-0.01625,0.02,-0.01375,0.04,-0.00484375,0.1,0.00234375,0.04,-0.011640625,0.02,0.030465396121144295,15024
16_166,sft,16,166,1.03125,1.8359375,1.3515625,3.65625,-0.0853515625,0.38499999999999995,-0.083125,0.34,0.10390625,0.62,0.0434375,0.58,-0.34234375,0.18,-0.311328125,0.26,-0.055234375,0.38,0.04578125,0.38,-0.08390625,0.34,3.6556296348571777,551
16_167,sft,16,167,2.34375,2.03125,0.2890625,0.671875,-0.09126953125,0.1125,-0.0790625,0.16,-0.05265625,0.16,-0.1396875,0.02,-0.14234375,0.12,-0.13109375,0.02,-0.040703125,0.26,-0.043046875,0.12,-0.1015625,0.04,0.6702045202255249,668
16_168,sft,16,168,1.5078125,1.2265625,0.06640625,0.271484375,-0.075263671875,0.015,-0.10890625,0.0,-0.0796875,0.0,-0.10953125,0.02,-0.066171875,0.04,-0.07890625,0.0,-0.035390625,0.02,-0.03515625,0.04,-0.088359375,0.0,0.27143004536628723,599
16_169,sft,16,169,0.890625,1.578125,0.1171875,0.375,-0.0363671875,0.060000000000000005,-0.0559375,0.04,-0.04046875,0.02,-0.04359375,0.04,-0.046640625,0.04,-0.02828125,0.06,0.005703125,0.18,-0.0196875,0.08,-0.06203125,0.02,0.37426885962486267,393
16_170,sft,16,170,0.6328125,0.9765625,0.30078125,0.5390625,-0.27140624999999996,0.005,-0.4975,0.0,-0.31015625,0.0,-0.1965625,0.0,-0.381484375,0.0,-0.22125,0.0,-0.232890625,0.0,-0.073828125,0.04,-0.257578125,0.0,0.5393338203430176,16
16_171,sft,16,171,0.5859375,0.1103515625,0.0,0.0146484375,0.0018945312500000004,0.06749999999999999,0.01640625,0.1,0.0115625,0.1,-0.0078125,0.06,0.00140625,0.06,-0.00796875,0.04,0.003359375,0.1,0.00328125,0.08,-0.005078125,0.0,0.014649211429059505,15
16_172,sft,16,172,0.30078125,0.00677490234375,0.0,0.00057220458984375,0.0008007812500000001,0.045,0.0171875,0.06,0.0040625,0.06,-0.01453125,0.02,-0.000546875,0.04,-0.0075,0.06,0.0059375,0.06,0.003125,0.04,-0.001328125,0.02,0.0005722792120650411,15
16_173,sft,16,173,0.150390625,0.00775146484375,0.0,0.000667572021484375,0.0007324218749999998,0.055,0.01828125,0.1,-0.0003125,0.08,0.00015625,0.06,0.0003125,0.04,-0.00859375,0.08,0.0034375,0.06,-0.00671875,0.02,-0.000703125,0.0,0.0006671110168099403,15
16_174,sft,16,174,0.07568359375,2.03125,0.8046875,1.5234375,-0.0483203125,0.33749999999999997,-0.03109375,0.32,-0.02921875,0.4,0.01765625,0.42,-0.298359375,0.1,-0.1409375,0.28,0.031484375,0.42,0.06984375,0.44,-0.0059375,0.32,1.5218605995178223,20733
16_175,sft,16,175,0.80078125,0.56640625,0.02734375,0.142578125,0.031923828125000005,0.18000000000000005,0.05125,0.26,0.01515625,0.08,0.0153125,0.1,0.04859375,0.28,0.07640625,0.32,0.01921875,0.14,0.023984375,0.14,0.00546875,0.12,0.14264015853405,17
16_176,sft,16,176,0.470703125,0.1669921875,0.0,0.03564453125,-0.020439453125,0.0325,-0.02125,0.04,-0.018125,0.08,-0.0178125,0.02,-0.03296875,0.0,-0.02828125,0.06,-0.01140625,0.04,-0.012421875,0.02,-0.02125,0.0,0.035631198436021805,15
16_177,sft,16,177,0.25390625,0.0076904296875,0.0,0.000728607177734375,-0.01205078125,0.039999999999999994,-0.00140625,0.12,-0.00953125,0.04,-0.0190625,0.02,-0.022265625,0.02,-0.0253125,0.02,-0.010234375,0.02,0.00296875,0.06,-0.0115625,0.02,0.0007278653793036938,15
16_178,sft,16,178,0.126953125,0.52734375,0.01171875,0.0986328125,-0.03373046875,0.0225,-0.04234375,0.06,-0.03703125,0.0,-0.04515625,0.0,-0.021484375,0.04,-0.0540625,0.02,-0.015234375,0.04,-0.026484375,0.02,-0.028046875,0.0,0.09887329488992691,283
16_179,sft,16,179,0.11279296875,0.2314453125,0.0,0.02880859375,6.835937500000006e-05,0.06,0.02390625,0.12,0.00046875,0.08,-0.0053125,0.06,-0.010859375,0.04,0.00015625,0.06,0.00234375,0.06,-0.003046875,0.04,-0.007109375,0.02,0.028768207877874374,393
16_180,sft,16,180,0.07080078125,0.26953125,0.0,0.042724609375,-0.0179296875,0.04,-0.006875,0.1,-0.004375,0.06,-0.02578125,0.04,-0.018203125,0.06,-0.0415625,0.04,-0.020859375,0.0,-0.0125,0.02,-0.01328125,0.0,0.042786579579114914,2362
16_181,sft,16,181,0.056884765625,0.19921875,0.0,0.037109375,-0.085810546875,0.01,-0.09765625,0.0,-0.094375,0.0,-0.0775,0.04,-0.1425,0.0,-0.10921875,0.0,-0.054921875,0.02,-0.035390625,0.02,-0.074921875,0.0,0.03708994761109352,16
16_182,sft,16,182,0.046875,0.06494140625,0.0,0.0093994140625,-0.015507812500000002,0.029999999999999995,0.005625,0.06,-0.01203125,0.06,-0.0175,0.02,-0.019453125,0.02,-0.04015625,0.0,-0.018046875,0.02,-0.004375,0.04,-0.018125,0.02,0.00939649436622858,15
16_183,sft,16,183,0.0281982421875,0.00072479248046875,0.0,5.1021575927734375e-05,-0.001015625,0.025,0.01265625,0.02,0.0075,0.08,-0.01171875,0.0,-0.0015625,0.0,-0.00640625,0.02,0.002890625,0.04,-0.0053125,0.04,-0.006171875,0.0,5.1020273531321436e-05,15
16_184,sft,16,184,0.01409912109375,0.00019073486328125,0.0,1.1205673217773438e-05,0.00041015624999999993,0.005,0.00375,0.02,-0.0,0.0,-0.0015625,0.0,-0.000625,0.0,-0.0003125,0.0,7.8125e-05,0.0,0.001953125,0.02,-0.0,0.0,1.1324817933200393e-05,15
16_185,sft,16,185,0.007049560546875,0.146484375,0.0,0.0242919921875,-0.011982421875,0.049999999999999996,0.0096875,0.08,0.0040625,0.1,-0.00421875,0.1,-0.020625,0.04,-0.02828125,0.04,-0.01515625,0.0,-0.01328125,0.04,-0.028046875,0.0,0.024289056658744812,12
16_186,sft,16,186,0.015625,0.0118408203125,0.0,0.0011138916015625,-0.010312499999999999,0.045,0.00890625,0.08,-0.010625,0.08,-0.01640625,0.02,-0.0121875,0.04,-0.03234375,0.02,-0.0096875,0.06,-0.00140625,0.04,-0.00875,0.02,0.0011136289685964584,17
16_187,sft,16,187,0.0084228515625,0.0030975341796875,0.0,0.000270843505859375,-0.006181640624999999,0.037500000000000006,-0.00125,0.08,0.004375,0.06,-0.01640625,0.04,0.0021875,0.04,-0.01625,0.0,-0.007890625,0.02,-0.003046875,0.06,-0.011171875,0.0,0.0002706876548472792,15
16_188,sft,16,188,0.00433349609375,0.0008392333984375,0.0,6.246566772460938e-05,-0.0040039062500000005,0.0125,0.00234375,0.04,-0.0009375,0.0,-0.01203125,0.02,-0.004609375,0.0,-0.005,0.0,-0.009140625,0.0,0.00015625,0.04,-0.0028125,0.0,6.23445157543756e-05,15
16_189,sft,16,189,0.002197265625,0.06298828125,0.0,0.006683349609375,-0.0043359374999999995,0.045,0.016875,0.14,0.0034375,0.06,-0.018125,0.02,-0.009765625,0.04,-0.0078125,0.04,-0.003671875,0.04,-0.011640625,0.02,-0.003984375,0.0,0.006669404450803995,28
16_190,sft,16,190,0.00445556640625,0.039794921875,0.0,0.0045166015625,-0.0024609375,0.0575,0.0071875,0.08,0.00703125,0.12,-0.0015625,0.06,0.000546875,0.02,-0.0159375,0.06,0.000390625,0.06,-0.00015625,0.06,-0.0171875,0.0,0.004521622322499752,23
16_191,sft,16,191,0.004486083984375,0.0028533935546875,0.0,0.00023746490478515625,-0.005419921875000001,0.0425,-0.0021875,0.04,-0.00484375,0.02,-0.00703125,0.06,-0.0,0.04,-0.0034375,0.06,-0.016875,0.06,-0.0028125,0.04,-0.006171875,0.02,0.00023755589791107923,15
16_192,sft,16,192,0.0023651123046875,0.00074005126953125,0.0,5.340576171875e-05,-0.0012890624999999998,0.0225,0.011875,0.04,0.00296875,0.06,0.0025,0.02,-0.00171875,0.0,-0.01765625,0.0,-0.007109375,0.02,-0.005234375,0.02,0.0040625,0.02,5.340433563105762e-05,15
16_193,sft,16,193,0.0012054443359375,0.2578125,0.0,0.03466796875,0.0003613281250000001,0.060000000000000005,0.01140625,0.1,-0.00078125,0.06,-0.0025,0.1,0.00546875,0.08,0.004375,0.04,0.007109375,0.08,-0.00625,0.0,-0.0159375,0.02,0.03477668762207031,2372
16_194,sft,16,194,0.0179443359375,0.11669921875,0.0,0.013427734375,-0.004970703125,0.0625,0.0084375,0.12,0.00125,0.1,-0.01328125,0.02,-0.0096875,0.08,-0.01921875,0.02,-0.005625,0.08,0.0059375,0.06,-0.007578125,0.02,0.01342424750328064,23
16_195,sft,16,195,0.015625,0.0021514892578125,0.0,0.0001621246337890625,-0.00294921875,0.0375,0.00984375,0.06,0.00265625,0.06,0.000625,0.06,-0.006875,0.02,-0.0225,0.02,-0.008515625,0.02,-0.0021875,0.04,0.003359375,0.02,0.00016211149340961128,15
16_196,sft,16,196,0.0079345703125,0.001922607421875,0.0,0.00016117095947265625,-0.007197265625000001,0.0425,-0.00109375,0.04,-0.000625,0.1,-0.00890625,0.08,-0.007265625,0.02,-0.02046875,0.04,0.00015625,0.04,-0.01,0.02,-0.009375,0.0,0.00016151554882526398,15
16_197,sft,16,197,0.0040283203125,1.25,1.453125,13.625,0.042216796875000004,0.525,-0.2028125,0.3,0.1803125,0.58,0.279375,0.7,-0.222265625,0.4,-0.293125,0.22,0.004375,0.5,0.396484375,0.84,0.195390625,0.66,13.650867462158203,2047
16_198,sft,16,198,6.8125,2.78125,0.84375,1.8671875,1.7193457031250001,1.0,2.0640625,1.0,1.98046875,1.0,1.73828125,1.0,1.498203125,1.0,1.8209375,1.0,1.5834375,1.0,1.391640625,1.0,1.677734375,1.0,1.8653134107589722,198
16_199,sft,16,199,4.34375,2.078125,0.11328125,0.392578125,0.31068359375,0.5800000000000001,0.938125,1.0,0.5546875,0.86,0.13171875,0.46,0.412578125,0.72,0.2753125,0.56,0.080234375,0.46,-0.00828125,0.26,0.10109375,0.32,0.3931681513786316,794
16_200,sft,16,200,2.359375,2.5625,0.921875,2.15625,2.3920214843750003,0.97,1.843125,0.92,2.40203125,0.96,2.98609375,0.96,2.140390625,1.0,1.848125,1.0,1.9490625,0.92,3.285859375,1.0,2.681484375,1.0,2.1512067317962646,220
16_201,sft,16,201,2.265625,0.91015625,0.22265625,0.4453125,-0.06120117187500001,0.32,-0.0484375,0.3,-0.03984375,0.3,-0.02171875,0.34,-0.156171875,0.22,-0.2640625,0.08,0.035546875,0.44,0.0103125,0.46,-0.005234375,0.42,0.4453871250152588,23
16_202,sft,16,202,1.3515625,0.026611328125,0.0,0.002777099609375,-0.01095703125,0.0525,0.0096875,0.12,-0.00265625,0.08,-0.018125,0.04,-0.01671875,0.04,-0.0153125,0.04,-0.02,0.04,-0.00375,0.06,-0.02078125,0.0,0.002781572053208947,15
16_203,sft,16,203,0.6796875,0.0079345703125,0.0,0.000751495361328125,-0.010546874999999999,0.037500000000000006,0.00453125,0.14,-0.01578125,0.02,-0.01640625,0.02,-0.00625,0.04,-0.0221875,0.02,-0.011171875,0.02,-0.00734375,0.02,-0.009765625,0.02,0.0007521660882048309,15
17_100,sft,17,100,0.0,0.7421875,1.828125,7.71875,0.8522949218749999,0.8825,0.8996875,0.92,0.97015625,0.92,1.0815625,0.9,0.614921875,0.74,0.418125,0.76,0.910625,0.92,0.857734375,0.94,1.065546875,0.96,7.720191478729248,2592
17_101,sft,17,101,7.71875,1.2109375,1.59375,5.125,2.0224902343749998,0.955,2.6984375,1.0,1.8403125,0.98,1.1465625,0.94,1.891640625,0.94,2.7003125,0.98,2.12703125,0.88,1.856171875,0.96,1.919453125,0.96,5.1304216384887695,1017
17_102,sft,17,102,6.0,1.21875,1.125,1.84375,-0.6268164062499999,0.0825,-0.97875,0.0,-0.628359375,0.04,-0.538203125,0.08,-0.84296875,0.1,-0.836171875,0.04,-0.440625,0.18,-0.173046875,0.18,-0.57640625,0.04,1.847226619720459,998
